wrote dict experiments/xtests/dict_11.txt
band=3746663 (UB>253)  cached=0  todo=3746663  geom-already-passed=0
  [geom] cut=806933 survivors=1878067 (250s)
  [geom] cut=808276 survivors=1881724 (250s)
  [geom] cut=810006 survivors=1884994 (250s)
  [geom] cut=812025 survivors=1887975 (250s)
  [geom] cut=813664 survivors=1891336 (250s)
  [geom] cut=815697 survivors=1894303 (250s)
  [geom] cut=818125 survivors=1896875 (251s)
  [geom] cut=820046 survivors=1899954 (254s)
  [geom] cut=821212 survivors=1903788 (254s)
  [geom] cut=822362 survivors=1907638 (254s)
  [geom] cut=823337 survivors=1911663 (254s)
  [geom] cut=824431 survivors=1915569 (254s)
  [geom] cut=825885 survivors=1919115 (254s)
  [geom] cut=827661 survivors=1922339 (254s)
  [geom] cut=829112 survivors=1925888 (254s)
  [geom] cut=830851 survivors=1929149 (254s)
  [geom] cut=832947 survivors=1932053 (254s)
  [geom] cut=835292 survivors=1934708 (255s)
  [geom] cut=837800 survivors=1937200 (255s)
  [geom] cut=840400 survivors=1939600 (257s)
  [geom] cut=842018 survivors=1942982 (261s)
  [geom] cut=842803 survivors=1947197 (261s)
  [geom] cut=843944 survivors=1951056 (261s)
  [geom] cut=845469 survivors=1954531 (261s)
  [geom] cut=846975 survivors=1958025 (261s)
  [geom] cut=848356 survivors=1961644 (261s)
  [geom] cut=850210 survivors=1964790 (261s)
  [geom] cut=852333 survivors=1967667 (261s)
  [geom] cut=854568 survivors=1970432 (261s)
  [geom] cut=856718 survivors=1973282 (261s)
  [geom] cut=859206 survivors=1975794 (261s)
  [geom] cut=862147 survivors=1977853 (261s)
  [geom] cut=863830 survivors=1981170 (265s)
  [geom] cut=865174 survivors=1984826 (265s)
  [geom] cut=866716 survivors=1988284 (265s)
  [geom] cut=867854 survivors=1992146 (265s)
  [geom] cut=869311 survivors=1995689 (265s)
  [geom] cut=871202 survivors=1998798 (265s)
  [geom] cut=872990 survivors=2002010 (265s)
  [geom] cut=874830 survivors=2005170 (265s)
  [geom] cut=877014 survivors=2007986 (265s)
  [geom] cut=879534 survivors=2010466 (265s)
  [geom] cut=882167 survivors=2012833 (266s)
  [geom] cut=884931 survivors=2015069 (266s)
  [geom] cut=887533 survivors=2017467 (267s)
