rank	score	R0	R14	R7	A_s27	B_s27	C_s9	D_open	blanks	penalty
18374	3644	geschenkcheques	vrouwtjespauwen	juryvoorzitters	1724	1346	500	110	1	36
18375	3644	geschenkcheques	vrouwtjesbuffel	juryvoorzitters	1724	1346	500	110	1	36
18376	3644	geschenkcheques	vijffrankstukje	juryvoorzitters	1724	1346	500	110	1	36
18377	3644	geschenkcheques	verzetsvrouwtje	juryvoorzitters	1724	1346	500	110	1	36
18378	3644	geschenkcheques	vakwerkmuurtjes	juryvoorzitters	1724	1346	500	110	1	36
18379	3644	geschenkcheques	rijwielgleufjes	juryvoorzitters	1724	1346	500	110	1	36
18380	3644	geschenkcheques	kauwgummarktjes	juryvoorzitters	1724	1346	500	110	1	36
18381	3644	geschenkcheques	buitenzwaluwtje	juryvoorzitters	1724	1346	500	110	1	36
18382	3644	geschenkcheques	bauxietmijntjes	juryvoorzitters	1724	1346	500	110	1	36
18383	3644	geschenkcheques	bauxietkleurige	juryvoorzitters	1724	1346	500	110	1	36
18384	3644	geschenkcheques	juryvoorzitster	juryvoorzitters	1724	1400	500	110	2	90
18385	3644	geschenkcheques	kauwgummiwikkel	juryvoorzitters	1724	1427	500	110	2	117
18386	3644	geschenkcheques	polymyalgietjes	juryvoorzitters	1724	1454	500	110	2	144
18387	3644	vluchtreflexjes	maaltijdcheques	juryvoorzitster	1562	1508	500	110	1	36
18388	3644	vluchtreflexjes	luchtwegwijzers	juryvoorzitster	1562	1508	500	110	1	36
18389	3644	chequebedragjes	thuiscomplexjes	juryvoorzitster	1589	1481	500	110	1	36
18390	3644	babyglimlachjes	cliquetsystemen	juryvoorzitster	1589	1589	500	110	2	144
18391	3644	bouwcuratrixjes	playboyachtigst	juryvoorzitster	1616	1562	500	110	2	144
18392	3644	jacquardmachine	kauwgummiwikkel	juryvoorzitster	1643	1427	500	110	1	36
18393	3644	jacquardmachine	bouwvakkersfuif	juryvoorzitster	1643	1427	500	110	1	36
18394	3644	jacquardmachine	vluchtreflexjes	juryvoorzitster	1643	1562	500	110	2	171
18395	3644	chequeformulier	zelfbeschouwing	juryvoorzitster	1643	1427	500	110	1	36
18396	3644	chequeformulier	schrikreflexjes	juryvoorzitster	1643	1427	500	110	2	36
18397	3644	chequeformulier	babyzwemmertjes	juryvoorzitster	1643	1481	500	110	2	90
18398	3644	geschenkcheques	vijftigkluizige	juryvoorzitster	1724	1319	500	110	1	9
18399	3644	geschenkcheques	zwemkostuumpjes	juryvoorzitster	1724	1346	500	110	1	36
18400	3644	geschenkcheques	vrouwtjespauwen	juryvoorzitster	1724	1346	500	110	1	36
18401	3644	geschenkcheques	vrouwtjesbuffel	juryvoorzitster	1724	1346	500	110	1	36
18402	3644	geschenkcheques	vijffrankstukje	juryvoorzitster	1724	1346	500	110	1	36
18403	3644	geschenkcheques	verzetsvrouwtje	juryvoorzitster	1724	1346	500	110	1	36
18404	3644	geschenkcheques	vakwerkmuurtjes	juryvoorzitster	1724	1346	500	110	1	36
18405	3644	geschenkcheques	rijwielgleufjes	juryvoorzitster	1724	1346	500	110	1	36
18406	3644	geschenkcheques	kauwgummarktjes	juryvoorzitster	1724	1346	500	110	1	36
18407	3644	geschenkcheques	buitenzwaluwtje	juryvoorzitster	1724	1346	500	110	1	36
18408	3644	geschenkcheques	bauxietmijntjes	juryvoorzitster	1724	1346	500	110	1	36
18409	3644	geschenkcheques	bauxietkleurige	juryvoorzitster	1724	1346	500	110	1	36
18410	3644	geschenkcheques	juryvoorzitters	juryvoorzitster	1724	1400	500	110	2	90
18411	3644	geschenkcheques	kauwgummiwikkel	juryvoorzitster	1724	1427	500	110	2	117
18412	3644	geschenkcheques	polymyalgietjes	juryvoorzitster	1724	1454	500	110	2	144
18413	3644	wetenschapsquiz	publieksjurytje	flexflitsertjes	1589	1481	500	110	1	36
18414	3644	wetenschapsquiz	cyberhuwelijkje	flexflitsertjes	1589	1481	500	110	1	36
18415	3644	chequebedragjes	vinylproductjes	flexflitsertjes	1589	1481	500	110	1	36
18416	3644	chequebedragjes	barycentrumpjes	flexflitsertjes	1589	1481	500	110	1	36
18417	3644	chequebedragjes	polymelkzuurtje	flexflitsertjes	1589	1508	500	110	2	63
18418	3644	jacquardmachine	vrouwenlobbytje	flexflitsertjes	1643	1427	500	110	1	36
18419	3644	jacquardmachine	papyrusfragment	flexflitsertjes	1643	1427	500	110	1	36
18420	3644	chequeformulier	whiskyproducent	flexflitsertjes	1643	1427	500	110	1	36
18421	3644	chequeformulier	bomwaarschuwing	flexflitsertjes	1643	1427	500	110	1	36
18422	3644	chequeformulier	babydochtertjes	flexflitsertjes	1643	1427	500	110	1	36
18423	3644	chequeformulier	polychromeurtje	flexflitsertjes	1643	1454	500	110	2	63
18424	3644	chequeformulier	babywenkbrauwen	flexflitsertjes	1643	1508	500	110	2	117
18425	3644	geschenkcheques	uitwijkdatumpje	flexflitsertjes	1724	1346	500	110	1	36
18426	3644	geschenkcheques	babywoestijntje	flexflitsertjes	1724	1346	500	110	1	36
18427	3644	geschenkcheques	polymaaltijdjes	flexflitsertjes	1724	1373	500	110	2	63
18428	3644	jacquardweefsel	vluchtreflexjes	cowboyachtigers	1562	1562	500	110	2	90
18429	3644	bouwcuratrixjes	verrekencheques	cowboyachtigers	1616	1508	500	110	2	90
18430	3644	bouwcuratrixjes	quizmasterschap	cowboyachtigers	1616	1508	500	110	2	90
18431	3644	bouwcuratrixjes	maaltijdcheques	cowboyachtigers	1616	1508	500	110	2	90
18432	3644	chequeformulier	woestijnlynxjes	cowboyachtigers	1643	1508	500	110	2	117
18433	3644	wetenschapsquiz	buxusbedrijfjes	cityhotelletjes	1589	1481	500	110	1	36
18434	3644	bouwcuratrixjes	plaquevorminkje	cityhotelletjes	1616	1454	500	110	1	36
18435	3644	wetenschapsquiz	kaliumhydroxide	afschuwelijkers	1589	1481	500	110	1	36
18436	3644	chequebedragjes	proxyservertjes	afschuwelijkers	1589	1481	500	110	1	36
18437	3644	chequebedragjes	kaliumhydroxide	afschuwelijkers	1589	1481	500	110	1	36
18438	3644	chequeformulier	vrouwenlobbytje	afschuwelijkers	1643	1427	500	110	1	36
18439	3644	chequeformulier	safesexpartytje	afschuwelijkers	1643	1427	500	110	1	36
18440	3644	wetenschapsquiz	jezuscomplexjes	whiskyproducent	1589	1508	509	110	2	72
18441	3644	bouwcuratrixjes	bouquetreeksjes	whiskyproducent	1616	1481	509	110	2	72
18442	3644	chequeformulier	benzoylperoxide	whiskyproducent	1643	1454	509	110	1	72
18443	3644	babyglimlachjes	luchtwegwijzers	suikerquotumpje	1589	1508	509	110	2	72
18444	3644	bouwcuratrixjes	polyglottischen	suikerquotumpje	1616	1481	509	110	2	72
18445	3644	geschenkcheques	safesexpartytje	suikerquotumpje	1724	1427	509	110	2	126
18446	3644	geschenkcheques	proxyverbinding	suikerquotumpje	1724	1427	509	110	2	126
18447	3644	bouwcuratrixjes	plaquevorminkje	psychografische	1616	1454	509	110	1	45
18448	3644	bouwcuratrixjes	aliquotvleugels	psychografische	1616	1562	509	110	2	153
18449	3644	wetenschapsquiz	polymelkzuurtje	luchtbuffertjes	1589	1508	509	110	2	72
18450	3644	craqueleachtigs	proxyservertjes	luchtbuffertjes	1589	1481	509	110	1	45
18451	3644	chequebedragjes	woestijnlynxjes	luchtbuffertjes	1589	1508	509	110	2	72
18452	3644	jacquardmachine	proxyverbinding	luchtbuffertjes	1643	1427	509	110	1	45
18453	3644	chequeformulier	benzoylperoxide	luchtbuffertjes	1643	1454	509	110	2	72
18454	3644	wetenschapsquiz	woestijnlynxjes	halfcultuurtjes	1589	1508	509	110	2	72
18455	3644	bouwcuratrixjes	aliquotvleugels	cowboygezichtje	1616	1562	509	110	2	153
18456	3644	bouwcuratrixjes	etiquettedocent	bowlingalleytje	1616	1427	509	110	1	18
18457	3644	jacquardmachine	bariumhydroxide	bowlingalleytje	1643	1454	509	110	1	72
18458	3644	jacquardmachine	kaliumhydroxide	bowlingalleytje	1643	1481	509	110	2	99
18459	3644	chequeformulier	proxyservertjes	bowlingalleytje	1643	1481	509	110	2	99
18460	3644	chequeformulier	barycentrumpjes	bowlingalleytje	1643	1481	509	110	2	99
18461	3644	chequeformulier	archeopteryxjes	bowlingalleytje	1643	1481	509	110	2	99
18462	3644	geschenkcheques	vrouwtjespauwen	bowlingalleytje	1724	1346	509	110	1	45
18463	3644	geschenkcheques	zenuwsysteempje	bowlingalleytje	1724	1373	509	110	1	72
18464	3644	geschenkcheques	purperzwaluwtje	bowlingalleytje	1724	1373	509	110	2	72
18465	3644	geschenkcheques	bodypumpstertje	bowlingalleytje	1724	1373	509	110	1	72
18466	3644	geschenkcheques	babyzwemstertje	bowlingalleytje	1724	1400	509	110	2	99
18467	3644	geschenkcheques	babytemperatuur	bowlingalleytje	1724	1400	509	110	2	99
18468	3644	geschenkcheques	babygiraffetjes	bowlingalleytje	1724	1400	509	110	2	99
18469	3644	chequeformulier	keuzeparadoxjes	psychobabbeltje	1643	1400	518	110	1	27
18470	3644	aliquotvleugels	proxyservertjes	luchtschroefjes	1562	1481	518	110	1	27
18471	3644	aliquotvleugels	babyzwemmertjes	luchtschroefjes	1562	1481	518	110	1	27
18472	3644	chequeformulier	benzoylperoxide	luchtschroefjes	1643	1454	518	110	2	81
18473	3644	jacquardmachine	keuzeparadoxjes	hillbillymuziek	1643	1400	518	110	1	27
18474	3644	bouwcuratrixjes	playbackshowtje	polyglottischen	1616	1508	527	110	2	117
18475	3644	jacquardmachine	proxyservertjes	polyglottischen	1643	1481	527	110	2	117
18476	3644	jacquardmachine	babyzwemmertjes	polyglottischen	1643	1481	527	110	2	117
18477	3644	chequeformulier	hofjonkvrouwtje	polyglottischen	1643	1400	527	110	1	36
18478	3644	chequeformulier	barycentrumpjes	polyglottischen	1643	1481	527	110	2	117
18479	3644	wetenschapsquiz	schuldafwijzing	fancommunitytje	1589	1454	536	110	1	45
18480	3644	wetenschapsquiz	zelfhulpmodulus	fancommunitytje	1589	1481	536	110	2	72
18481	3644	wetenschapsquiz	proxyservertjes	fancommunitytje	1589	1481	536	110	1	72
18482	3644	wetenschapsquiz	kaliumhydroxide	fancommunitytje	1589	1481	536	110	1	72
18483	3644	wetenschapsquiz	buxusbedrijfjes	fancommunitytje	1589	1481	536	110	2	72
18484	3644	chequebedragjes	zelfhulpmodulus	fancommunitytje	1589	1481	536	110	2	72
18485	3644	chequebedragjes	kaliumhydroxide	fancommunitytje	1589	1481	536	110	1	72
18486	3644	bouwcuratrixjes	plaquevorminkje	fancommunitytje	1616	1454	536	110	2	72
18487	3644	jacquardmachine	zelfhulpnetwerk	fancommunitytje	1643	1400	536	110	1	45
18488	3644	chequeformulier	vrachtwagenwrak	fancommunitytje	1643	1400	536	110	1	45
18489	3644	chequeformulier	kwakzalverschap	fancommunitytje	1643	1400	536	110	1	45
18490	3644	chequeformulier	sportcomplexjes	fancommunitytje	1643	1427	536	110	2	72
18491	3644	chequeformulier	proxyverbinding	fancommunitytje	1643	1427	536	110	1	72
18492	3644	flauwekulexcuus	showbizzvlogger	fancommunitytje	1697	1373	536	110	2	72
18493	3644	flauwekulexcuus	showbizzblogjes	fancommunitytje	1697	1373	536	110	2	72
18494	3644	geschenkcheques	zwaluwsnaveltje	fancommunitytje	1724	1319	536	110	1	45
18495	3644	geschenkcheques	zenuwgaswolkjes	fancommunitytje	1724	1319	536	110	1	45
18496	3644	geschenkcheques	wenkbrauwliftje	fancommunitytje	1724	1319	536	110	1	45
18497	3644	geschenkcheques	walvisvrouwtjes	fancommunitytje	1724	1319	536	110	1	45
18498	3644	geschenkcheques	fluweelboompjes	fancommunitytje	1724	1319	536	110	1	45
18499	3644	luchtwegwijzers	polymelkzuurtje	vormingscheques	1508	1508	536	128	1	36
18500	3644	luchtwegwijzers	papyruszuiltjes	vormingscheques	1508	1508	536	128	1	36
18501	3644	textielcyclusje	luchtwegwijzers	vormingscheques	1562	1508	536	128	2	90
18502	3644	wetenschapsquiz	babyzwemmertjes	vormingscheques	1589	1481	536	128	1	90
18503	3644	quichebuffetjes	proxyservertjes	vormingscheques	1589	1481	536	128	1	90
18504	3644	chequebedragjes	proxyservertjes	vormingscheques	1589	1481	536	128	1	90
18505	3644	babyglimlachjes	vacuumextractie	vormingscheques	1589	1481	536	128	2	90
18506	3644	bouwcuratrixjes	zelfhulpnetwerk	vormingscheques	1616	1400	536	128	1	36
18507	3644	bouwcuratrixjes	rohypnolgebruik	vormingscheques	1616	1400	536	128	1	36
18508	3644	bouwcuratrixjes	vrachtferrytjes	vormingscheques	1616	1427	536	128	2	63
18509	3644	bouwcuratrixjes	apocalyptischte	vormingscheques	1616	1454	536	128	2	90
18510	3644	bouwcuratrixjes	apocalyptischer	vormingscheques	1616	1454	536	128	2	90
18511	3644	chequeformulier	safesexpartytje	vormingscheques	1643	1427	536	128	1	90
18512	3644	chequeformulier	proxyverbinding	vormingscheques	1643	1427	536	128	1	90
18513	3644	vluchtreflexjes	voordeelcheques	webcommunitytje	1562	1454	563	110	1	45
18514	3644	vluchtreflexjes	bouquetreeksjes	webcommunitytje	1562	1481	563	110	2	72
18515	3644	jacquardweefsel	kaliumhydroxide	webcommunitytje	1562	1481	563	110	1	72
18516	3644	aliquotvleugels	proxyservertjes	webcommunitytje	1562	1481	563	110	1	72
18517	3644	aliquotvleugels	archeopteryxjes	webcommunitytje	1562	1481	563	110	1	72
18518	3644	wetenschapsquiz	schrikreflexjes	webcommunitytje	1589	1427	563	110	1	45
18519	3644	wetenschapsquiz	benzoylperoxide	webcommunitytje	1589	1454	563	110	1	72
18520	3644	wetenschapsquiz	bariumhydroxide	webcommunitytje	1589	1454	563	110	1	72
18521	3644	jacquardmachine	showbizzvlogger	webcommunitytje	1643	1373	563	110	1	45
18522	3644	jacquardmachine	showbizzfiguren	webcommunitytje	1643	1373	563	110	1	45
18523	3644	chequeformulier	zwaveloverschot	webcommunitytje	1643	1373	563	110	1	45
18524	3644	chequeformulier	zalencomplexjes	webcommunitytje	1643	1400	563	110	2	72
18525	3644	chequeformulier	woordcomplexjes	webcommunitytje	1643	1400	563	110	2	72
18526	3644	chequeformulier	vadercomplexjes	webcommunitytje	1643	1400	563	110	2	72
18527	3644	chequeformulier	prachtwolfsmelk	webcommunitytje	1643	1400	563	110	2	72
18528	3644	chequeformulier	luxeverblijfjes	webcommunitytje	1643	1400	563	110	2	72
18529	3644	chequeformulier	luxebungalowtje	webcommunitytje	1643	1400	563	110	2	72
18530	3644	chequeformulier	hotelcomplexjes	webcommunitytje	1643	1400	563	110	2	72
18531	3644	chequeformulier	hofjonkvrouwtje	webcommunitytje	1643	1400	563	110	2	72
18532	3644	chequeformulier	havencomplexjes	webcommunitytje	1643	1400	563	110	2	72
18533	3644	geschenkcheques	zwemvleugeltjes	webcommunitytje	1724	1292	563	110	1	45
18534	3644	geschenkcheques	zwaveloxidetjes	webcommunitytje	1724	1292	563	110	1	45
18535	3644	geschenkcheques	zwavelkleurstof	webcommunitytje	1724	1292	563	110	1	45
18536	3644	geschenkcheques	zelfkwellinkjes	webcommunitytje	1724	1292	563	110	1	45
18537	3644	geschenkcheques	walvisexpertjes	webcommunitytje	1724	1292	563	110	1	45
18538	3644	geschenkcheques	vrouwenfilmpjes	webcommunitytje	1724	1292	563	110	1	45
18539	3644	geschenkcheques	vleugelvormpjes	webcommunitytje	1724	1292	563	110	1	45
18540	3644	geschenkcheques	vijftigvlekkigs	webcommunitytje	1724	1292	563	110	1	45
18541	3644	geschenkcheques	vijftigvlakkigs	webcommunitytje	1724	1292	563	110	1	45
18542	3644	geschenkcheques	vervolgfilmpjes	webcommunitytje	1724	1292	563	110	1	45
18543	3644	geschenkcheques	terugverwijzing	webcommunitytje	1724	1292	563	110	1	45
18544	3644	geschenkcheques	soixanteneufjes	webcommunitytje	1724	1292	563	110	1	45
18545	3644	geschenkcheques	merveilleuxtjes	webcommunitytje	1724	1292	563	110	1	45
18546	3644	geschenkcheques	klapkauwgompjes	webcommunitytje	1724	1292	563	110	1	45
18547	3644	geschenkcheques	kauwgomafzetjes	webcommunitytje	1724	1292	563	110	1	45
18548	3644	geschenkcheques	ijsvogelvleugel	webcommunitytje	1724	1292	563	110	1	45
18549	3644	geschenkcheques	flexmakelaartje	webcommunitytje	1724	1292	563	110	1	45
18550	3644	geschenkcheques	flexkapitaaltje	webcommunitytje	1724	1292	563	110	1	45
18551	3644	geschenkcheques	flexkantoortjes	webcommunitytje	1724	1292	563	110	1	45
18552	3644	geschenkcheques	flauwvallertjes	webcommunitytje	1724	1292	563	110	1	45
18553	3644	geschenkcheques	duplexwoninkjes	webcommunitytje	1724	1292	563	110	1	45
18554	3644	geschenkcheques	bauxiettekortje	webcommunitytje	1724	1292	563	110	1	45
18555	3644	geschenkcheques	marketingmixjes	webcommunitytje	1724	1319	563	110	2	72
18556	3644	geschenkcheques	zelfhulpnetwerk	webcommunitytje	1724	1400	563	110	2	153
18557	3644	geschenkcheques	vervolghuwelijk	webcommunitytje	1724	1400	563	110	2	153
18558	3644	wetenschapsquiz	woestijnlynxjes	quichebuffetjes	1589	1508	563	110	2	126
18559	3644	chequeformulier	wolframtrioxide	psycholepticums	1643	1373	563	110	1	45
18560	3644	chequeformulier	flexwerkstertje	psycholepticums	1643	1373	563	110	1	45
18561	3644	chequeformulier	flexowritertjes	psycholepticums	1643	1373	563	110	1	45
18562	3644	vluchtreflexjes	polydruggebruik	wetenschapsquiz	1562	1427	563	128	1	36
18563	3644	vluchtreflexjes	vrouwtjesguppys	wetenschapsquiz	1562	1454	563	128	2	63
18564	3644	vluchtreflexjes	varkenscyclusje	wetenschapsquiz	1562	1481	563	128	2	90
18565	3644	vluchtreflexjes	polymelkzuurtje	wetenschapsquiz	1562	1508	563	128	2	117
18566	3644	lewylichaampjes	vacuumextractie	wetenschapsquiz	1562	1481	563	128	2	90
18567	3644	lewylichaampjes	bouquetreeksjes	wetenschapsquiz	1562	1481	563	128	1	90
18568	3644	jacquardweefsel	proxyservertjes	wetenschapsquiz	1562	1481	563	128	1	90
18569	3644	jacquardweefsel	kaliumhydroxide	wetenschapsquiz	1562	1481	563	128	1	90
18570	3644	aliquotvleugels	proxyservertjes	wetenschapsquiz	1562	1481	563	128	1	90
18571	3644	aliquotvleugels	babyzwemmertjes	wetenschapsquiz	1562	1481	563	128	1	90
18572	3644	aliquotvleugels	archeopteryxjes	wetenschapsquiz	1562	1481	563	128	1	90
18573	3644	quichebuffetjes	benzoylperoxide	wetenschapsquiz	1589	1454	563	128	1	90
18574	3644	chequebedragjes	benzoylperoxide	wetenschapsquiz	1589	1454	563	128	1	90
18575	3644	babyglimlachjes	plaquevorminkje	wetenschapsquiz	1589	1454	563	128	1	90
18576	3644	babyglimlachjes	crucifixklokjes	wetenschapsquiz	1589	1454	563	128	2	90
18577	3644	bouwcuratrixjes	knuffeltypetjes	wetenschapsquiz	1616	1373	563	128	1	36
18578	3644	bouwcuratrixjes	juryvergadering	wetenschapsquiz	1616	1373	563	128	1	36
18579	3644	bouwcuratrixjes	gifhypotheekjes	wetenschapsquiz	1616	1373	563	128	1	36
18580	3644	bouwcuratrixjes	recyclestertjes	wetenschapsquiz	1616	1427	563	128	2	90
18581	3644	bouwcuratrixjes	arachnodactylie	wetenschapsquiz	1616	1427	563	128	2	90
18582	3644	bouwcuratrixjes	babyparfummetje	wetenschapsquiz	1616	1454	563	128	2	117
18583	3644	chequeformulier	enzymvorminkjes	wetenschapsquiz	1643	1400	563	128	1	90
18584	3644	chequeformulier	babyzwemstertje	wetenschapsquiz	1643	1400	563	128	1	90
18585	3644	chequeformulier	babydolfijntjes	wetenschapsquiz	1643	1400	563	128	1	90
18586	3644	bouwcuratrixjes	showbizzfiguren	cliquetsystemen	1616	1373	563	128	1	36
18587	3644	bouwcuratrixjes	bouwvakkershelm	cliquetsystemen	1616	1373	563	128	1	36
18588	3644	bouwcuratrixjes	patchworkachtig	cliquetsystemen	1616	1427	563	128	2	90
18589	3644	bouwcuratrixjes	boswachterschap	cliquetsystemen	1616	1427	563	128	2	90
18590	3644	bouwcuratrixjes	whiskyoverschot	cliquetsystemen	1616	1454	563	128	2	117
18591	3644	bouwcuratrixjes	polyhybridetjes	cliquetsystemen	1616	1481	563	128	2	144
18592	3644	bouwcuratrixjes	fenylethylamine	cliquetsystemen	1616	1481	563	128	2	144
18593	3643	wetenschapsquiz	proxyservertjes	zuivelproductje	1589	1481	500	100	1	27
18594	3643	chequebedragjes	benzoylperoxide	zuivelproductje	1589	1454	500	100	0	0
18595	3643	babyglimlachjes	perscommuniques	zuivelproductje	1589	1535	500	100	2	81
18596	3643	jacquardmachine	proxyservertjes	zuivelproductje	1643	1481	500	100	2	81
18597	3643	jacquardmachine	kaliumhydroxide	zuivelproductje	1643	1481	500	100	2	81
18598	3643	jacquardmachine	babyzwemmertjes	zuivelproductje	1643	1481	500	100	2	81
18599	3643	chequeformulier	archeopteryxjes	zuivelproductje	1643	1481	500	100	2	81
18600	3643	geschenkcheques	keuzeparadoxjes	zuivelproductje	1724	1400	500	100	2	81
18601	3643	geschenkcheques	juryvoorzitters	zuivelproductje	1724	1400	500	100	2	81
18602	3643	geschenkcheques	juryvoorzitster	zuivelproductje	1724	1400	500	100	2	81
18603	3643	geschenkcheques	fluweelwormpjes	zuivelproductje	1724	1400	500	100	2	81
18604	3643	geschenkcheques	babydolfijntjes	zuivelproductje	1724	1400	500	100	2	81
18605	3643	babyglimlachjes	perscommuniques	vuurwerkexcesje	1589	1535	500	100	2	81
18606	3643	babyglimlachjes	chiquelingetjes	vuurwerkexcesje	1589	1535	500	100	2	81
18607	3643	jacquardmachine	babyzwemmertjes	vuurwerkexcesje	1643	1481	500	100	2	81
18608	3643	chequeformulier	polyglottischen	vuurwerkexcesje	1643	1481	500	100	2	81
18609	3643	chequeformulier	lymflichaampjes	vuurwerkexcesje	1643	1481	500	100	2	81
18610	3643	geschenkcheques	juryvoorzitters	vuurwerkexcesje	1724	1400	500	100	2	81
18611	3643	geschenkcheques	juryvoorzitster	vuurwerkexcesje	1724	1400	500	100	2	81
18612	3643	geschenkcheques	babydolfijntjes	vuurwerkexcesje	1724	1400	500	100	2	81
18613	3643	jacquardweefsel	vluchtreflexjes	schuimpartytjes	1562	1562	500	100	2	81
18614	3643	bouwcuratrixjes	verrekencheques	schuimpartytjes	1616	1508	500	100	2	81
